race_id,year,round,circuit_id,race_name,date,time,race_id_join,race_timestamp,data_source,ingestion_date
1078,2022,21,Autódromo José Carlos Pace,São Paulo Grand Prix,2022-11-13,06:00:00,São Paulo Grand Prix2022,2022-11-13 06:00:00,dev,2024-06-05
1079,2022,22,Yas Marina Circuit,Abu Dhabi Grand Prix,2022-11-20,06:00:00,Abu Dhabi Grand Prix2022,2022-11-20 06:00:00,dev,2024-06-05
1080,2023,1,Bahrain International Circuit,Bahrain Grand Prix,2023-03-05,06:00:00,Bahrain Grand Prix2023,2023-03-05 06:00:00,dev,2024-06-05
1081,2023,2,Jeddah Corniche Circuit,Saudi Arabian Grand Prix,2023-03-19,06:00:00,Saudi Arabian Grand Prix2023,2023-03-19 06:00:00,dev,2024-06-05
1082,2023,3,Albert Park Grand Prix Circuit,Australian Grand Prix,2023-04-02,06:00:00,Australian Grand Prix2023,2023-04-02 06:00:00,dev,2024-06-05
1083,2023,4,Baku City Circuit,Azerbaijan Grand Prix,2023-04-30,06:00:00,Azerbaijan Grand Prix2023,2023-04-30 06:00:00,dev,2024-06-05
1084,2023,5,Miami International Autodrome,Miami Grand Prix,2023-05-07,06:00:00,Miami Grand Prix2023,2023-05-07 06:00:00,dev,2024-06-05
1085,2023,6,Circuit de Monaco,Monaco Grand Prix,2023-05-28,06:00:00,Monaco Grand Prix2023,2023-05-28 06:00:00,dev,2024-06-05
1086,2023,7,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2023-06-04,06:00:00,Spanish Grand Prix2023,2023-06-04 06:00:00,dev,2024-06-05
1087,2023,8,Circuit Gilles Villeneuve,Canadian Grand Prix,2023-06-18,06:00:00,Canadian Grand Prix2023,2023-06-18 06:00:00,dev,2024-06-05
1088,2023,9,Red Bull Ring,Austrian Grand Prix,2023-07-02,06:00:00,Austrian Grand Prix2023,2023-07-02 06:00:00,dev,2024-06-05
1089,2023,10,Silverstone Circuit,British Grand Prix,2023-07-09,06:00:00,British Grand Prix2023,2023-07-09 06:00:00,dev,2024-06-05
1090,2023,11,Hungaroring,Hungarian Grand Prix,2023-07-23,06:00:00,Hungarian Grand Prix2023,2023-07-23 06:00:00,dev,2024-06-05
1091,2023,12,Circuit de Spa-Francorchamps,Belgian Grand Prix,2023-07-30,06:00:00,Belgian Grand Prix2023,2023-07-30 06:00:00,dev,2024-06-05
1092,2023,13,Circuit Park Zandvoort,Dutch Grand Prix,2023-08-27,06:00:00,Dutch Grand Prix2023,2023-08-27 06:00:00,dev,2024-06-05
1093,2023,14,Autodromo Nazionale di Monza,Italian Grand Prix,2023-09-03,06:00:00,Italian Grand Prix2023,2023-09-03 06:00:00,dev,2024-06-05
1094,2023,15,Marina Bay Street Circuit,Singapore Grand Prix,2023-09-17,06:00:00,Singapore Grand Prix2023,2023-09-17 06:00:00,dev,2024-06-05
1095,2023,16,Suzuka Circuit,Japanese Grand Prix,2023-09-24,06:00:00,Japanese Grand Prix2023,2023-09-24 06:00:00,dev,2024-06-05
1096,2023,17,Losail International Circuit,Qatar Grand Prix,2023-10-08,06:00:00,Qatar Grand Prix2023,2023-10-08 06:00:00,dev,2024-06-05
1097,2023,18,Circuit of the Americas,United States Grand Prix,2023-10-22,06:00:00,United States Grand Prix2023,2023-10-22 06:00:00,dev,2024-06-05
1098,2023,19,Autódromo Hermanos Rodríguez,Mexico City Grand Prix,2023-10-29,06:00:00,Mexico City Grand Prix2023,2023-10-29 06:00:00,dev,2024-06-05
1099,2023,20,Autódromo José Carlos Pace,São Paulo Grand Prix,2023-11-05,06:00:00,São Paulo Grand Prix2023,2023-11-05 06:00:00,dev,2024-06-05
1100,2023,21,Las Vegas Strip Street Circuit,Las Vegas Grand Prix,2023-11-19,06:00:00,Las Vegas Grand Prix2023,2023-11-19 06:00:00,dev,2024-06-05
1101,2023,22,Yas Marina Circuit,Abu Dhabi Grand Prix,2023-11-26,06:00:00,Abu Dhabi Grand Prix2023,2023-11-26 06:00:00,dev,2024-06-05
1102,2024,1,Bahrain International Circuit,Bahrain Grand Prix,2024-03-02,06:00:00,Bahrain Grand Prix2024,2024-03-02 06:00:00,dev,2024-06-05
1103,2024,2,Jeddah Corniche Circuit,Saudi Arabian Grand Prix,2024-03-09,06:00:00,Saudi Arabian Grand Prix2024,2024-03-09 06:00:00,dev,2024-06-05
1104,2024,3,Albert Park Grand Prix Circuit,Australian Grand Prix,2024-03-24,06:00:00,Australian Grand Prix2024,2024-03-24 06:00:00,dev,2024-06-05
1105,2024,4,Suzuka Circuit,Japanese Grand Prix,2024-04-07,06:00:00,Japanese Grand Prix2024,2024-04-07 06:00:00,dev,2024-06-05
1106,2024,5,Shanghai International Circuit,Chinese Grand Prix,2024-04-21,06:00:00,Chinese Grand Prix2024,2024-04-21 06:00:00,dev,2024-06-05
1107,2024,6,Miami International Autodrome,Miami Grand Prix,2024-05-05,06:00:00,Miami Grand Prix2024,2024-05-05 06:00:00,dev,2024-06-05
1108,2024,7,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,2024-05-19,06:00:00,Emilia Romagna Grand Prix2024,2024-05-19 06:00:00,dev,2024-06-05
1109,2024,8,Circuit de Monaco,Monaco Grand Prix,2024-05-26,06:00:00,Monaco Grand Prix2024,2024-05-26 06:00:00,dev,2024-06-05
1110,2024,9,Circuit Gilles Villeneuve,Canadian Grand Prix,2024-06-09,06:00:00,Canadian Grand Prix2024,2024-06-09 06:00:00,dev,2024-06-05
1111,2024,10,Circuit de Barcelona-Catalunya,Spanish Grand Prix,2024-06-23,06:00:00,Spanish Grand Prix2024,2024-06-23 06:00:00,dev,2024-06-05
1112,2024,11,Red Bull Ring,Austrian Grand Prix,2024-06-30,06:00:00,Austrian Grand Prix2024,2024-06-30 06:00:00,dev,2024-06-05
1113,2024,12,Silverstone Circuit,British Grand Prix,2024-07-07,06:00:00,British Grand Prix2024,2024-07-07 06:00:00,dev,2024-06-05
1114,2024,13,Hungaroring,Hungarian Grand Prix,2024-07-21,06:00:00,Hungarian Grand Prix2024,2024-07-21 06:00:00,dev,2024-06-05
1115,2024,14,Circuit de Spa-Francorchamps,Belgian Grand Prix,2024-07-28,06:00:00,Belgian Grand Prix2024,2024-07-28 06:00:00,dev,2024-06-05
1116,2024,15,Circuit Park Zandvoort,Dutch Grand Prix,2024-08-25,06:00:00,Dutch Grand Prix2024,2024-08-25 06:00:00,dev,2024-06-05
1117,2024,16,Autodromo Nazionale di Monza,Italian Grand Prix,2024-09-01,06:00:00,Italian Grand Prix2024,2024-09-01 06:00:00,dev,2024-06-05
1118,2024,17,Baku City Circuit,Azerbaijan Grand Prix,2024-09-15,06:00:00,Azerbaijan Grand Prix2024,2024-09-15 06:00:00,dev,2024-06-05
1119,2024,18,Marina Bay Street Circuit,Singapore Grand Prix,2024-09-22,06:00:00,Singapore Grand Prix2024,2024-09-22 06:00:00,dev,2024-06-05
1120,2024,19,Circuit of the Americas,United States Grand Prix,2024-10-20,06:00:00,United States Grand Prix2024,2024-10-20 06:00:00,dev,2024-06-05
1121,2024,20,Autódromo Hermanos Rodríguez,Mexico City Grand Prix,2024-10-27,06:00:00,Mexico City Grand Prix2024,2024-10-27 06:00:00,dev,2024-06-05
1122,2024,21,Autódromo José Carlos Pace,São Paulo Grand Prix,2024-11-03,06:00:00,São Paulo Grand Prix2024,2024-11-03 06:00:00,dev,2024-06-05
1123,2024,22,Las Vegas Strip Street Circuit,Las Vegas Grand Prix,2024-11-23,06:00:00,Las Vegas Grand Prix2024,2024-11-23 06:00:00,dev,2024-06-05
1124,2024,23,Losail International Circuit,Qatar Grand Prix,2024-12-01,06:00:00,Qatar Grand Prix2024,2024-12-01 06:00:00,dev,2024-06-05
1125,2024,24,Yas Marina Circuit,Abu Dhabi Grand Prix,2024-12-08,06:00:00,Abu Dhabi Grand Prix2024,2024-12-08 06:00:00,dev,2024-06-05
